"AU","AU_ID","AU_ID_Dupe","Similarity","AF","EM","C1","RP","RID","RI","OI"
"Muller-Landau, HC","Freile, JF_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Vargas, JH_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Consiglio, T_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Croat, TB_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Czimczik, CI_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Montoya, LMM_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Harley, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Vasconcellos, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Vierling, L_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Pinheiro, CCD_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Greenberg, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Guenther, A_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Klinger, L_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","De Almeida, SS_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Svenning, JC_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Romoleroux, K_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Magard, E_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Kattan, G_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Hernandez, OL_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Goldstein, I_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Rojas, V_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Murillo, O_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Gomez, C_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Restrepo, H_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Cuesta, F_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Dvorak, M_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Fessl, B_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Tebbich, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Okey, TA_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Born, AR_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Espinoza, E_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Reck, GK_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Shepherd, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Toral-Granda, V_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Wallem, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Beck, A_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Tershy, BR_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Burns, CE_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Ciofi, C_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Beheregaray, LB_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Fritts, TH_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Milinkovitch, MC_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Ter Steege, H_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Sabatier, D_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Castellanos, H_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Van der Hout, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Daly, DC_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Van Andel, T_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Duivenvoorden, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","De Oliveira, AA_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Ek, R_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Lilwah, R_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Thomas, R_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Van Essen, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Baider, C_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Maas, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Mori, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Morawetz, W_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Wallem, KP_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Ellis, JC_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Andelman, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Possingham, HP_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Vanacker, V_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Govers, G_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Barros, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Poesen, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Deckers, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Williams, RSR_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Leon-Yanez, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Muchhala, N_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Jarrin-V, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Paladines, C_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Kooijman, A_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Feinsinger, P_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Crump, ML_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Frederiksen, T_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Grace, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Leano, C_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Panfil, SN_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Rudas-Ll, A_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Saleska, S_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Sombroek, WG_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Vieira, ICG_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Wille, M_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Hooghiemstra, H_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Jordan, MA_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Snell, HL_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Young, BE_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Lips, KR_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Reaser, JK_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Ibanez, R_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Salas, AW_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Cedeno, JR_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","La Marca, E_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Meyer, JR_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Bolanos, F_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Chaves, G_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Romo, D_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Dickinson, KJM_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Mark, AF_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Canaday, C_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Rivadeneyra, J_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Anthelme, Fabien_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Gomez-Aparicio, Lorena","Gomez-Aparicio, Lorena_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
"Muller-Landau, HC","Montufar, Rommel_1",NA,NA,"Muller-Landau, Helene C.","","","","","",""
